(CH3)2COv=0:Acetone:75.08890:5.6E-6:::4(3,2)-3(2,2)EE:-8.63960::4.63904:8.24271:JPL
CNCHO:Cyanoformaldehyde:75.09685:1.24E-5:::13(0,13)-12(1,12),F=13-13:-6.93830::38.51282:42.11688:CDMS
CNCHO:Cyanoformaldehyde:75.09844:8.6E-6:::13(0,13)-12(1,12),F=12-11:-4.74670::38.51282:42.11695:CDMS
CNCHO:Cyanoformaldehyde:75.09846:8.5E-6:::13(0,13)-12(1,12),F=14-13:-4.67940::38.51282:42.11695:CDMS
CNCHO:Cyanoformaldehyde:75.09851:8.4E-6:::13(0,13)-12(1,12):-4.23340::38.51282:42.11695:CDMS
CNCHO:Cyanoformaldehyde:75.09861:8.9E-6:::13(0,13)-12(1,12),F=13-12:-4.71300::38.51282:42.11696:CDMS
CNCHO:Cyanoformaldehyde:75.10035:1.35E-5:::13(0,13)-12(1,12),F=12-12:-6.93840::38.51282:42.11704:CDMS
CNCHO:Cyanoformaldehyde:75.10680:1.22E-5:::11(1,10)-11(0,11),F=11-10:-6.63930::30.56650:34.17103:CDMS
CNCHO:Cyanoformaldehyde:75.10695:1.16E-5:::11(1,10)-11(0,11),F=11-12:-6.63910::30.56650:34.17104:CDMS
CNCHO:Cyanoformaldehyde:75.10821:8.2E-6:::11(1,10)-11(0,11),F=10-10:-4.56010::30.56650:34.17110:CDMS
CNCHO:Cyanoformaldehyde:75.10824:8.0E-6:::11(1,10)-11(0,11),F=12-12:-4.48380::30.56650:34.17110:CDMS
CNCHO:Cyanoformaldehyde:75.10833:7.8E-6:::11(1,10)-11(0,11):-4.03980::30.56650:34.17111:CDMS
CNCHO:Cyanoformaldehyde:75.10854:8.8E-6:::11(1,10)-11(0,11),F=11-11:-4.52360::30.56635:34.17097:CDMS
CNCHO:Cyanoformaldehyde:75.10983:1.15E-5:::11(1,10)-11(0,11),F=12-11:-6.63910::30.56635:34.17104:CDMS
CNCHO:Cyanoformaldehyde:75.10995:1.21E-5:::11(1,10)-11(0,11),F=10-11:-6.63930::30.56635:34.17104:CDMS
(CH3)2COv=0:Acetone:75.13025:4.14E-5:::8(7,1)-8(4,4)AE:-8.33110::28.55668:32.16234:JPL
CH3NH2:Methylamine:75.13440:7.0E-6:::4(1)B2-4(0)B1,F=3-3:0.00000:  b:21.57002:25.17588:SLAIM
CH3NH2:Methylamine:75.13463:7.0E-6:::4(1)B2-4(0)B1,F=5-5:0.00000: 0.12b:21.57002:25.17589:SLAIM
CH3NH2:Methylamine:75.13486:7.0E-6:75.13487:2.0E-5:4(1)B2-4(0)B1:0.00000: 0.12b:21.57002:25.17590:SLAIM
CH3NH2:Methylamine:75.13550:7.0E-6:::4(1)B2-4(0)B1,F=4-4:0.00000: 0.12b:21.57002:25.17593:SLAIM
CH3COOHv=0:Acetic Acid:75.14204:1.0E-6:75.14203:1.0E-5:8(1,7)-8(*,8)-+v=0:0.00000::20.32980:23.93603:SLAIM
CH3COOHv=0:Acetic Acid:75.14248:1.0E-6:75.14247:1.0E-5:8(2,7)-8(*,8)-+v=0:0.00000::20.32980:23.93605:SLAIM
CCCS:3-Thioxo-1,2-Propadieylidene:::75.14793:2.0E-5:13-12:-2.54260: 2.3 f:21.63937:25.24588:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.15137:1.2E-6:::8(4,5)v=0-7(4,4)v=1:-4.94600:.046:21.95806:25.56473:CDMS
(CH3)2COv=0:Acetone:75.15504:1.02E-5:::3(3,1)-2(0,2)AA:-7.94090::1.81832:5.42517:JPL
CH3CHOv=0:Acetaldehyde:75.16000:6.0E-6:::6(0,6)-5(1,5)A++:0.00000: 0.08:15.74876:19.35585:SLAIM
CH213CHCN:Vinyl Cyanide :75.16442:6.0E-7:::8(0,8)-7(0,7):-3.80780::12.65527:16.26257:CDMS
t-CH2CHCHO:Propenal:75.17276:8.0E-6:::12(0,12)-11(1,11):0.00000::29.57245:33.18015:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:75.18611:1.2E-6:::8(3,6)v=0-7(3,5)v=1:-4.88320::18.52443:22.13278:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.18613:1.2E-6:::8(4,4)v=0-7(4,3)v=1:-5.05470:.030:21.95892:25.56726:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.21724:3.1E-6:::11(3,8)v=1-11(2,10)v=0:-6.89180::33.97364:37.58348:CDMS
CH2CH13CN:Vinyl Cyanide :75.25387:6.0E-7:::8(0,8)-7(0,7):-3.80110::12.66836:16.27995:CDMS
D15NC:Hydrogen Isocyanide:75.28677:0:::1-0:0.00000::0.00000:3.61317:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:75.29988:1.4E-6:::7(0,7)v=1-6(0,6)v=0:-4.94650:.023:10.06879:13.68259:CDMS
H2CCCHCN:Cyanoallene:75.33667:0.0010023:::7(3,5)-8(2,6):-6.05390::13.42616:17.04173:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.34097:3.1E-6:::11(3,9)v=1-11(1,10)v=0:-6.43790::33.59180:37.20757:CDMS
cis-CH2OHCHOv=0:Glycolaldehyde:::75.34749:0.00013:8(1,7)-7(2,6):-4.95650: 0.015:17.78045:21.39654:JPL
N2Ov=0:Nitrous Oxide:::75.36922:1.0E-5:3-2:-5.23760: 0.030:3.61721:7.23434:JPL
NaCN/NaNC:Sodium Cyanide:75.37001:1.8E-5:::5(1,5)-4(1,4):0.00000::9.64407:13.26124:SLAIM
c-HCC13CH:Cyclopropenylidene:75.38276:9.9E-5:::5(1,4)-4(4,1):-7.63810::30.92533:34.54311:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:75.41367:1.2E-6:::4(2,2)v=0-3(1,3)v=0:-6.27900::3.29248:6.91174:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:::75.41987:3.0E-5:13(2,12)v=0-13(1,13)v=0:-5.93490::42.24153:45.86109:CDMS
CH213CHCN:Vinyl Cyanide :::75.43088:1.0E-5:8(2,7)-7(2,6):-3.84480::21.10530:24.72539:CDMS
cis-CH2OHCHOv=0:Glycolaldehyde:75.43148:4.6E-6:::9(2,8)-9(0,9):-8.72450::23.33855:26.95867:JPL
CH3CH2CHO:Propanal:75.46352:1.0E-5:::9(4,5)-9(3,6):0.00000::27.96535:31.58700:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:::75.46750:3.0E-5:13(2,12)v=1-13(1,13)v=1:-5.93660::42.57633:46.19818:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.47693:1.1E-6:::4(2,2)v=1-3(1,3)v=1:-6.16840::3.62296:7.24526:CDMS
13CH2CHCN:Vinyl Cyanide :75.49505:2.81E-5:::6(2,4)-7(1,7):-5.98390::14.25057:17.87374:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.50005:2.2E-6:::10(3,8)v=1-10(1,9)v=0:-6.61160::28.19785:31.82126:CDMS
CH2CH13CN:Vinyl Cyanide :::75.50340:8.0E-6:8(2,7)-7(2,6):-3.83870::21.33895:24.96252:CDMS
13CH3CH2CN:Ethyl Cyanide:75.51138:1.4E-5:::7(2,6)-7(1,7):0.00000::12.51441:16.13836:SLAIM
CH213CHCN:Vinyl Cyanide :75.52378:6.0E-7:::8(3,6)-7(3,5):-3.89670::31.64413:35.26868:CDMS
CH3CHOv=0:Acetaldehyde:75.52617:8.0E-6:::9(1,8)-9(0,9)A-+:0.00000::41.32575:44.95042:SLAIM
CH213CHCN:Vinyl Cyanide :75.52834:6.0E-7:::8(3,5)-7(3,4):-3.89670::31.64428:35.26905:CDMS
H2NCH2CN:Aminoacetonitrile:75.53325:1.45E-5:::6(1,6)-5(0,5):-5.89750::6.52064:10.14565:CDMS
13CH3CH2CN:Ethyl Cyanide:75.54588:2.0E-5:::14(1,13)-13(2,12):0.00000::42.47245:46.09806:SLAIM
13CH2CHCN:Vinyl Cyanide :::75.57323:8.0E-6:8(1,7)-7(1,6):-3.81970::14.84075:18.46768:CDMS
CH2CHCNv=0:Vinyl Cyanide:75.58569:4.0E-7:::8(0,8)-7(0,7):-3.97470: 0.10:12.72447:16.35199:JPL
CH2CH13CN:Vinyl Cyanide :75.59106:6.0E-7:::8(3,6)-7(3,5):-3.89110::32.15461:35.78239:CDMS
CH2CH13CN:Vinyl Cyanide :75.59512:6.0E-7:::8(3,5)-7(3,4):-3.89100::32.15475:35.78273:CDMS
CH3CHOv=0:Acetaldehyde:75.60470:6.0E-6:::6(0,6)-5(-1,5)E:0.00000::15.82358:19.45201:SLAIM
CH2CHCNv=0:Vinyl Cyanide:75.61458:6.0E-7:::6(2,4)-7(1,7):-6.14900::14.59861:18.22752:JPL
cis-CH2OHCHOv=0:Glycolaldehyde:75.62184:3.2E-6:::3(2,1)-2(1,2):-5.25290::2.15240:5.78165:JPL
H2CCCHCN:Cyanoallene:75.64631:0.0010022:::7(3,4)-8(2,7):-6.05100::13.41134:17.04177:CDMS
c-HCCCD:Cyclopropenylidene:75.65703:2.78E-5:::6(1,5)-5(3,2):-6.91310::39.09911:42.73006:JPL
H2CCCHCN:Cyanoallene:75.65876:9.8E-6:::15(1,15)-14(1,14):-3.89540::26.57478:30.20580:CDMS
C13CCCH:1,3-Butadiynyl radical:75.73339:9.0E-6:::N=8-7,J=17/2-15/2,F1=17/2-15/2,F=17/2-15/2:-4.65930::12.72116:16.35577:CDMS
C13CCCH:1,3-Butadiynyl radical:75.73340:9.0E-6:::N=8-7,J=17/2-15/2,F1=17/2-15/2,F=19/2-17/2:-4.61040::12.72073:16.35534:CDMS
C13CCCH:1,3-Butadiynyl radical:75.73390:8.8E-6:::N=8-7,J=17/2-15/2,F1=15/2-13/2,F=17/2-15/2:-4.65870::12.71900:16.35364:CDMS
C13CCCH:1,3-Butadiynyl radical:75.73396:8.8E-6:::N=8-7,J=17/2-15/2,F1=15/2-13/2,F=15/2-13/2:-4.71370::12.71958:16.35421:CDMS
CH213CHCN:Vinyl Cyanide :::75.73687:1.0E-5:8(2,6)-7(2,5):-3.84130::21.12745:24.76223:CDMS
(CH3)2COv=0:Acetone:75.76169:3.29E-5:::11(5,7)-10(6,4)EA:-8.44290::44.86296:48.49893:JPL
CH2CH13CN:Vinyl Cyanide :75.76520:6.96E-5:::6(2,4)-7(1,7):-5.96960::14.54322:18.17935:CDMS
C13CCCH:1,3-Butadiynyl radical:75.77083:8.4E-6:::N=8-7,J=15/2-13/2,F1=15/2-13/2,F=15/2-13/2:-4.71530::12.73325:16.36965:CDMS
C13CCCH:1,3-Butadiynyl radical:75.77091:8.4E-6:::N=8-7,J=15/2-13/2,F1=15/2-13/2,F=17/2-15/2:-4.65990::12.73368:16.37009:CDMS
C13CCCH:1,3-Butadiynyl radical:75.77141:8.5E-6:::N=8-7,J=15/2-13/2,F1=13/2-11/2,F=13/2-11/2:-4.77750::12.73440:16.37083:CDMS
C13CCCH:1,3-Butadiynyl radical:75.77141:8.5E-6:::N=8-7,J=15/2-13/2,F1=13/2-11/2,F=15/2-13/2:-4.71430::12.73483:16.37126:CDMS
CH3COOHv=0:Acetic Acid:75.77498:2.0E-6:::7(5,3)-6(6,0)++v=0:0.00000::22.02755:25.66415:SLAIM
CH2CH13CN:Vinyl Cyanide :75.78911:6.0E-7:::8(2,6)-7(2,5):-3.83540::21.35967:24.99695:CDMS
C13CCCH:1,3-Butadiynyl radical:75.79562:1.9E-5:::N=8-7,J=15/2-13/2,F1=13/2-13/2,F=13/2-13/2:-6.68660::12.73325:16.37084:CDMS
C13CCCH:1,3-Butadiynyl radical:75.79594:1.93E-5:::N=8-7,J=15/2-13/2,F1=13/2-13/2,F=15/2-15/2:-6.69190::12.73368:16.37129:CDMS
(CH3)2COv=0:Acetone:75.79960:2.4E-5:::8(7,1)-8(4,4)AA:-7.85220::28.37397:32.01176:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:75.80687:1.5E-6:::6(1,5)v=0-5(0,5)v=1:-6.78650::7.56951:11.20764:CDMS
(CH3)2COv=0:Acetone:75.81188:3.68E-5:::11(5,7)-10(6,4)AE:-8.74340::44.86052:48.49889:JPL
CH3SHv=0:Methyl Mercaptan:75.81649:1.8E-5:75.81645:0.0002:3(-1)-2(-1)E:0.00000:<0.05:9.91743:13.55603:SLAIM
s-H2CCHOH:Vinyl Alcohol:75.81710:3.2E-5:75.81704:0.0001:7(1,6)-7(0,7):0.00000::26.01294:29.65156:SLAIM
cis-CH2OHCHOv=0:Glycolaldehyde:::75.83647:0.00013:11(4,7)-11(3,8):-4.61480::42.97530:46.61486:JPL
CH2CHCNv=0:Vinyl Cyanide:::75.83886:5.0E-6:8(2,7)-7(2,6):-4.01220: 0.06:21.40111:25.04078:JPL
CH3CH2CHO:Propanal:75.84478:5.0E-6:::8(0,8)-7(1,7):0.00000::13.65535:17.29531:SLAIM
CH3OCHOv=0:Methyl Formate:75.84619:2.0E-5:::3(2,2)-2(1,1)E:0.00000::2.55957:6.19959:SLAIM
CC13CCH:1,3-Butadiynyl radical:75.84891:1.08E-5:::N=8-7,J=17/2-15/2,F1=15/2-13/2,F=15/2-13/2:-4.71250::12.73814:16.37829:CDMS
CC13CCH:1,3-Butadiynyl radical:75.84891:1.07E-5:::N=8-7,J=17/2-15/2,F1=17/2-15/2,F=17/2-15/2:-4.65820::12.73785:16.37800:CDMS
CC13CCH:1,3-Butadiynyl radical:75.84893:1.08E-5:::N=8-7,J=17/2-15/2,F1=17/2-15/2,F=19/2-17/2:-4.60850::12.73742:16.37757:CDMS
CC13CCH:1,3-Butadiynyl radical:75.84894:1.08E-5:::N=8-7,J=17/2-15/2,F1=15/2-13/2,F=17/2-15/2:-4.65670::12.73771:16.37786:CDMS
CH3SHv=0:Methyl Mercaptan:75.86286:1.4E-5:75.86287:0.0002:3(0)+-2(0)+A:0.00000: 0.19:3.64152:7.28235:SLAIM
CH3SHv=0:Methyl Mercaptan:75.86445:2.0E-5:75.86443:0.0002:3(0)-2(0)E:0.00000: 0.12:6.78236:10.42325:SLAIM
CH3OCHOv=0:Methyl Formate:75.86963:1.6E-5:::3(2,2)-2(1,1)A:0.00000:  b:2.54087:6.18201:SLAIM
c-HCCCD:Cyclopropenylidene:75.87111:2.79E-5:::6(2,5)-5(3,2):-5.91200::39.09911:42.74033:JPL
(CH3)2COv=0:Acetone:75.87209:1.94E-5:::11(5,7)-10(6,4)EE:-7.83290::44.77826:48.41953:JPL
CH3SHv=0:Methyl Mercaptan:75.87224:1.6E-5:75.87232:0.0002:3(2)--2(2)-A:0.00000::22.76420:26.40547:SLAIM
CH3SHv=0:Methyl Mercaptan:75.87379:2.0E-5:75.87381:0.0002:3(-2)-2(-2)E:0.00000::22.83470:26.47604:SLAIM
CH3SHv=0:Methyl Mercaptan:75.87497:1.8E-5:75.87498:0.0002:3(2)-2(2)E:0.00000::23.48790:27.12930:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:75.87520:1.3E-6:::8(3,5)v=0-7(3,4)v=1:-4.98310::18.55393:22.19534:CDMS
CC13CCH:1,3-Butadiynyl radical:75.87780:1.26E-5:::N=8-7,J=15/2-13/2,F1=15/2-13/2,F=15/2-15/2:-6.67790::12.75195:16.39349:CDMS
CH3SHv=0:Methyl Mercaptan:75.88044:1.4E-5:75.88049:0.0002:3(2)+-2(2)+A:0.00000: 0.07:22.76420:26.40586:SLAIM
CC13CCH:1,3-Butadiynyl radical:75.88105:1.34E-5:::N=8-7,J=15/2-13/2,F1=13/2-13/2,F=13/2-13/2:-6.65980::12.75152:16.39321:CDMS
HCCCHO:2-Propynal:75.88522:1.4E-5:::8(1,7)-7(1,6):0.00000::15.79049:19.43238:SLAIM
CC13CCH:1,3-Butadiynyl radical:75.88735:1.02E-5:::N=8-7,J=15/2-13/2,F1=13/2-11/2,F=15/2-13/2:-4.71140::12.75166:16.39366:CDMS
CC13CCH:1,3-Butadiynyl radical:75.88737:1.02E-5:::N=8-7,J=15/2-13/2,F1=15/2-13/2,F=17/2-15/2:-4.65720::12.75195:16.39395:CDMS
CC13CCH:1,3-Butadiynyl radical:75.88737:1.02E-5:::N=8-7,J=15/2-13/2,F1=13/2-11/2,F=13/2-11/2:-4.77560::12.75123:16.39323:CDMS
CC13CCH:1,3-Butadiynyl radical:75.88738:1.02E-5:::N=8-7,J=15/2-13/2,F1=15/2-13/2,F=15/2-13/2:-4.71360::12.75152:16.39352:CDMS
CNCHO:Cyanoformaldehyde:75.88792:1.07E-5:::8(1,8)-7(1,7),F=8-8:-6.82370::15.75639:19.39841:CDMS
CNCHO:Cyanoformaldehyde:75.88959:3.8E-6:::8(1,8)-7(1,7),F=8-7:-5.02440::15.75624:19.39835:CDMS
CNCHO:Cyanoformaldehyde:75.88959:3.8E-6:::8(1,8)-7(1,7),F=7-6:-5.07970::15.75639:19.39849:CDMS
CNCHO:Cyanoformaldehyde:75.88960:3.8E-6:::8(1,8)-7(1,7):-4.54040::15.75639:19.39849:CDMS
CNCHO:Cyanoformaldehyde:75.88962:3.8E-6:::8(1,8)-7(1,7),F=9-8:-4.96930::15.75639:19.39849:CDMS
CNCHO:Cyanoformaldehyde:75.89150:1.2E-5:::8(1,8)-7(1,7),F=7-7:-6.82370::15.75624:19.39844:CDMS
CH3SHv=0:Methyl Mercaptan:75.92594:2.0E-5:75.92591:0.0002:3(1)-2(1)E:0.00000::11.54324:15.18709:SLAIM
CH2CHCNv=0:Vinyl Cyanide:75.92769:3.0E-7:::8(3,6)-7(3,5):-4.06460: 0.06b:32.22381:35.86775:JPL
CH2CHCNv=0:Vinyl Cyanide:75.93185:3.0E-7:::8(3,5)-7(3,4):-4.06460:  b:32.22396:35.86809:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:75.94657:2.1E-6:::9(3,7)v=1-9(1,8)v=0:-6.63800::23.25136:26.89620:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:75.95366:2.1E-6:::9(4,6)v=1-9(3,6)v=0:-6.54520::26.68614:30.33132:CDMS
(CH3)2COv=0:Acetone:75.95600:2.44E-5:::11(5,7)-10(6,4)AA:-8.25120::44.69508:48.34037:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:75.98457:1.4E-6:::5(1,4)v=1-4(0,4)v=0:-6.71590::4.84692:8.49359:CDMS
DC3Nv=0:Cyanoacetylene:75.98559:7.0E-7:::J=9-8,F=9-9:-4.89500::14.58724:18.23396:CDMS
DC3Nv=0:Cyanoacetylene:75.98712:5.0E-7:::J=9-8,F=8-7:-3.04090: 0.11:14.58739:18.23417:CDMS
DC3Nv=0:Cyanoacetylene:75.98714:5.0E-7:::J=9-8:-2.50940: 0.11:14.58724:18.23403:CDMS
DC3Nv=0:Cyanoacetylene:75.98714:5.0E-7:::J=9-8,F=9-8:-2.99190: 0.11:14.58724:18.23403:CDMS
DC3Nv=0:Cyanoacetylene:75.98715:5.0E-7:::J=9-8,F=10-9:-2.94310: 0.11:14.58724:18.23403:CDMS
DC3Nv=0:Cyanoacetylene:75.98884:7.0E-7:::J=9-8,F=8-8:-4.89500::14.58724:18.23411:CDMS
CH3OCHOv=0:Methyl Formate:76.01803:2.4E-5:::7(0,7)-6(1,6)E:0.00000::12.10148:15.74975:SLAIM
CH3OCHOv=0:Methyl Formate:76.02083:2.4E-5:::7(0,7)-6(1,6)A:0.00000::12.08278:15.73118:SLAIM
CC34S:Thioxoethenylidene:76.02939:4.3E-6:::N=6-5,J=6-5:-3.21590::17.84246:21.49127:JPL
13CH3OHvt=0:Methanol:76.03082:2.8E-5:::4(-2,3)-4(2,2):0.00000::45.01042:48.65930:SLAIM
13CH3OHvt=0:Methanol:76.03126:3.0E-5:::3(-2,2)-3(2,1):0.00000::35.94762:39.59653:SLAIM
13CH3OHvt=0:Methanol:76.03140:3.1E-5:::2(-2,1)-2(2,0):0.00000::29.15088:32.79979:SLAIM
C13CCCH:1,3-Butadiynyl radical:76.04045:2.78E-5:::N=8-7,J=15/2-15/2,F1=15/2-15/2,F=17/2-17/2:-6.69100::12.72073:16.37007:CDMS
(CH3)2COv=0:Acetone:76.04265:2.78E-5:::4(4,1)-3(3,0)EA:-7.30760::5.71378:9.36323:JPL
CH3OCHOv=0:Methyl Formate:76.05928:2.1E-5:::8(3,6)-8(2,7)E:0.00000::23.60875:27.25900:SLAIM
t-HCOOD:Formic Acid:76.06870:4.0E-6:::1(1,1)-0(0,0):0.00000::0.00000:3.65070:SLAIM
CH3OCHOv=0:Methyl Formate:76.08934:2.5E-5:::8(3,6)-8(2,7)A:0.00000::23.59149:27.24318:SLAIM
C4Hv=0:1,3-Butadiynyl radical:76.11743:2.6E-6:::N=8-7,J=17/2-15/2,F=8-7:-4.37680:0.17:12.78303:16.43607:CDMS
C4Hv=0:1,3-Butadiynyl radical:76.11745:2.6E-6:::N=8-7,J=17/2-15/2,F=9-8:-4.32520:0.17:12.78260:16.43564:CDMS
C4Hv=0:1,3-Butadiynyl radical:76.12708:3.1E-6:::N=8-7,J=17/2-15/2,F=8-8:-6.48920::12.78260:16.43610:CDMS
CH2CHCNv=0:Vinyl Cyanide:::76.12888:5.0E-6:8(2,6)-7(2,5):-4.00890: 0.10:21.42211:25.07570:JPL
CH3CHOv=0:Acetaldehyde:76.13090:1.7E-5:::7(-3,5)-8(2,6)E:0.00000::42.53863:46.19232:SLAIM
H2CCNH:Ketenimine:76.14344:2.9E-5:::4(1,4)-3(1,3),F=3-3:0.00000::14.68983:18.34412:SLAIM
H2CCNH:Ketenimine:76.14411:1.4E-5:::4(1,4)-3(1,3),F=5-4:0.00000::14.68983:18.34415:SLAIM
H2CCNH:Ketenimine:76.14412:1.4E-5:76.14414:2.2E-5:4(1,4)-3(1,3):0.00000::14.68983:18.34415:SLAIM
H2CCNH:Ketenimine:76.14412:1.4E-5:::4(1,4)-3(1,3),F=4-3:0.00000::14.68983:18.34415:SLAIM
H2CCNH:Ketenimine:76.14416:1.4E-5:::4(1,4)-3(1,3),F=3-2:0.00000::14.68983:18.34415:SLAIM
H2CCNH:Ketenimine:76.14465:2.6E-5:::4(1,4)-3(1,3),F=4-4:0.00000::14.68983:18.34417:SLAIM
C4Hv=0:1,3-Butadiynyl radical:76.14653:3.3E-6:::N=8-7,J=15/2-13/2,F=7-7:-6.47080::12.79684:16.45128:CDMS
H2CCCHCN:Cyanoallene:76.15210:0.000209:::10(2,9)-10(1,10):-5.33110::14.46265:18.11735:CDMS
C4Hv=0:1,3-Butadiynyl radical:76.15603:2.6E-6:::N=8-7,J=15/2-13/2,F=7-6:-4.43520:0.17:12.79641:16.45130:CDMS
C4Hv=0:1,3-Butadiynyl radical:76.15603:2.6E-6:::N=8-7,J=15/2-13/2,F=8-7:-4.37660:0.17:12.79684:16.45173:CDMS
CH3CH2CHO:Propanal:76.16473:5.0E-6:::7(1,6)-6(1,5):0.00000::11.68424:15.33955:SLAIM
CH3OHvt=0:Methanol:76.16807:1.5E-5:::2(-2,1)-2(2,0):-12.41849::29.20700:32.86247:SLAIM
CH3OHvt=0:Methanol:76.16818:1.4E-5:::4(-2,3)-4(2,2):-10.38402::45.45933:49.11481:SLAIM
(CH3)2COv=0:Acetone:76.16825:2.15E-5:::8(7,1)-8(4,4)EE:-7.64730::28.46549:32.12097:JPL
CH3OHvt=0:Methanol:76.16828:1.4E-5:::3(-2,2)-3(2,1):-11.27367::36.17208:39.82756:SLAIM
l-C3Hv=0:Propynylidyne:76.19162:9.88E-5:::J=7/2-5/2,&Omega=1/2,F=3-3,l=f:-5.08220::4.17775:7.83435:JPL
l-C3Hv=0:Propynylidyne:76.19872:1.34E-5:::J=7/2-5/2,&Omega=1/2,F=4-3,l=f:-3.65080: 0.12b:4.17775:7.83469:JPL
l-C3Hv=0:Propynylidyne:76.19992:1.53E-5:::J=7/2-5/2,&Omega=1/2,F=3-2,l=f:-3.78110:  b:4.17732:7.83432:JPL
l-C3Hv=0:Propynylidyne:76.20419:1.36E-5:::J=7/2-5/2,&Omega=1/2,F=4-3,l=e:-3.65220: 0.129:4.18207:7.83927:JPL
l-C3Hv=0:Propynylidyne:76.20511:1.56E-5:::J=7/2-5/2,&Omega=1/2,F=3-2,l=e:-3.78250: 0.102:4.18250:7.83975:JPL
l-C3Hv=0:Propynylidyne:76.21338:9.65E-5:::J=7/2-5/2,&Omega=1/2,F=3-3,l=e:-5.08350::4.18207:7.83971:JPL
CH3COOHv=0:Acetic Acid:76.22998:1.0E-6:76.22999:1.0E-5:5(3,3)-4(3,2)++v=0:0.00000::9.06424:12.72268:SLAIM
c-H2COCH2:Ethylene Oxide:76.23036:4.6E-6:::6(1,5)-5(4,2):-7.01890::32.52811:36.18657:CDMS
CH3CH2CHO:Propanal:76.25380:1.3E-5:::9(3,7)-9(1,8):0.00000::24.08067:27.74026:SLAIM
CH3CH213CN:Ethyl Cyanide:76.28457:7.0E-6:::7(2,6)-7(1,7):0.00000::12.74893:16.40999:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:76.29603:2.4E-6:::13(3,10)v=0-12(4,9)v=0:-6.31870::46.29799:49.95960:CDMS
13CH3CH2CN:Ethyl Cyanide:76.30336:6.0E-6:::9(1,9)-8(1,8):0.00000::15.77178:19.43374:SLAIM
DNC:Hydrogen Isocyanide:76.30570:6.0E-6:76.30573:4.0E-5:1-0:0.00000: 0.34:0.00000:3.66207:SLAIM
13CCCN:Cyanoethynyl:76.32850:1.67E-5:::N=8-7,J=17/2-15/2,F1=9-8,F=9-9:-5.67240::12.86633:16.52950:CDMS
13CCCN:Cyanoethynyl:76.32886:4.3E-6:::N=8-7,J=17/2-15/2,F1=9-8,F=9-8:-3.77360::12.86619:16.52938:CDMS
13CCCN:Cyanoethynyl:76.32886:4.4E-6:::N=8-7,J=17/2-15/2,F1=9-8,F=8-7:-3.82250::12.86633:16.52952:CDMS
13CCCN:Cyanoethynyl:76.32888:4.3E-6:::N=8-7,J=17/2-15/2,F1=9-8,F=10-9:-3.72470::12.86633:16.52952:CDMS
c-H13CCCH:Cyclopropenylidene:76.32963:2.66E-5:::4(4,1)-4(2,2):-6.03900::28.20073:31.86395:JPL
13CCCN:Cyanoethynyl:76.33154:1.76E-5:::N=8-7,J=17/2-15/2,F1=9-8,F=8-8:-5.67550::12.86619:16.52950:CDMS
13CCCN:Cyanoethynyl:76.33545:1.77E-5:::N=8-7,J=17/2-15/2,F1=8-7,F=8-8:-5.62260::12.82259:16.48610:CDMS
13CCCN:Cyanoethynyl:76.33680:4.6E-6:::N=8-7,J=17/2-15/2,F1=8-7,F=9-8:-3.76810::12.82259:16.48616:CDMS
13CCCN:Cyanoethynyl:76.33681:4.6E-6:::N=8-7,J=17/2-15/2,F1=8-7,F=8-7:-3.82320::12.82259:16.48616:CDMS
13CCCN:Cyanoethynyl:76.33681:4.6E-6:::N=8-7,J=17/2-15/2,F1=8-7,F=7-6:-3.87850::12.82259:16.48616:CDMS
13CCCN:Cyanoethynyl:76.33768:1.84E-5:::N=8-7,J=15/2-13/2,F1=8-7,F=8-8:-5.61630::12.87151:16.53512:CDMS
13CCCN:Cyanoethynyl:76.33867:1.72E-5:::N=8-7,J=17/2-15/2,F1=8-7,F=7-7:-5.62250::12.82259:16.48625:CDMS
13CCCN:Cyanoethynyl:76.33931:6.0E-6:::N=8-7,J=15/2-13/2,F1=8-7,F=7-6:-3.88540::12.87151:16.53520:CDMS
13CCCN:Cyanoethynyl:76.33933:6.0E-6:::N=8-7,J=15/2-13/2,F1=8-7,F=8-7:-3.83030::12.87151:16.53520:CDMS
13CCCN:Cyanoethynyl:76.33936:5.9E-6:::N=8-7,J=15/2-13/2,F1=8-7,F=9-8:-3.77480::12.87151:16.53520:CDMS
